"ID","chromosome","location","distance2nearestTSS","nearestTSS.gene_id","nearestTSS","class","JSD_bit_10C","meth_10C","JSD_bit_16C","meth_16C","JSD_bit_22C","meth_22C","context","diff_16_10","diff_22_16","consistent_increase","consistent_decrease"
"5_18099142","5",18099142,1531,"AT5G44820","AT5G44820.1","intergenic",0.754,0.343108504398827,0.722,0.382758620689655,0.706,0.539076469969496,"CpG",-0.032,-0.016,FALSE,TRUE
"5_18100305","5",18100305,-1580,"AT5G44830","AT5G44830.1","intronic",0.805,0.315217391304348,0.78,0.321033210332103,0.775,0.324980156480327,"CpG",-0.025,-0.005,FALSE,TRUE
"5_18100306","5",18100306,-1579,"AT5G44830","AT5G44830.1","intronic",0.878,0.368421052631579,0.758,0.32463768115942,0.715,0.253474903474903,"CpG",-0.12,-0.043,FALSE,TRUE
"5_18100450","5",18100450,-1435,"AT5G44830","AT5G44830.1","intronic",0.845,0.433333333333333,0.833,0.41522491349481,0.765,0.512893113560522,"CpG",-0.012,-0.068,FALSE,TRUE
"5_18100451","5",18100451,-1434,"AT5G44830","AT5G44830.1","intronic",0.832,0.440594059405941,0.818,0.378531073446328,0.747,0.518115084063462,"CpG",-0.014,-0.071,FALSE,TRUE
"5_18100461","5",18100461,-1424,"AT5G44830","AT5G44830.1","intronic",0.851,0.464114832535885,0.847,0.379679144385027,0.784,0.548674513254867,"CpG",-0.004,-0.063,FALSE,TRUE
"5_18100486","5",18100486,-1399,"AT5G44830","AT5G44830.1","intronic",0.811,0.420560747663551,0.808,0.365591397849462,0.728,0.56271186440678,"CpG",-0.003,-0.0800000000000001,FALSE,TRUE
"5_18101729","5",18101729,-156,"AT5G44830","AT5G44830.1","proximal <=500bp",0.846,0.376271186440678,0.788,0.391634980988593,0.736,0.293981165552068,"CpG",-0.0579999999999999,-0.052,FALSE,TRUE
"5_18104937","5",18104937,-2203,"AT5G44840","AT5G44840.1","intronic",0.864,0.334365325077399,0.823,0.394984326018809,0.804,0.33383294726802,"CpG",-0.041,-0.0189999999999999,FALSE,TRUE
"5_18104952","5",18104952,-2188,"AT5G44840","AT5G44840.1","intronic",0.882,0.35258358662614,0.877,0.425867507886435,0.829,0.375794491525424,"CpG",-0.005,-0.048,FALSE,TRUE
"5_18105828","5",18105828,-1312,"AT5G44840","AT5G44840.1","intronic",0.802,0.332225913621262,0.764,0.415929203539823,0.705,0.316575294529336,"CpG",-0.038,-0.059,FALSE,TRUE
"5_18106363","5",18106363,-777,"AT5G44840","AT5G44840.1","proximal >500&<=1000bp",0.863,0.323741007194245,0.839,0.372549019607843,0.707,0.262778653456429,"CpG",-0.024,-0.132,FALSE,TRUE
"5_18173400","5",18173400,989,"AT5G45030","AT5G45030.1","proximal >500&<=1000bp",0.821,0.513011152416357,0.736,0.44392523364486,0.734,0.493756194251734,"CpG",-0.085,-0.002,FALSE,TRUE
"5_18173977","5",18173977,1566,"AT5G45030","AT5G45030.1","intronic",0.74,0.368700265251989,0.709,0.354309165526676,0.705,0.300039272156041,"CpG",-0.031,-0.004,FALSE,TRUE
"5_18174558","5",18174558,2147,"AT5G45030","AT5G45030.1","intronic",0.809,0.509113001215067,0.735,0.564593301435407,0.728,0.696504903193362,"CpG",-0.0740000000000001,-0.00700000000000001,FALSE,TRUE
"5_18177841","5",18177841,953,"AT5G45040","AT5G45040.1","proximal >500&<=1000bp",0.782,0.488970588235294,0.759,0.324894514767932,0.757,0.316783594171614,"CpG",-0.023,-0.002,FALSE,TRUE
"5_18177842","5",18177842,954,"AT5G45040","AT5G45040.1","proximal >500&<=1000bp",0.773,0.454767726161369,0.754,0.333333333333333,0.744,0.277496991576414,"CpG",-0.019,-0.01,FALSE,TRUE
"5_18184562","5",18184562,2524,"AT5G45060","AT5G45060.2","intronic",0.781,0.442379182156134,0.776,0.400715563506261,0.775,0.283526011560694,"CpG",-0.005,-0.001,FALSE,TRUE
"5_18216776","5",18216776,-1810,"AT5G45100","AT5G45100.2","transposable_element",0.87,0.491228070175439,0.823,0.43801652892562,0.736,0.508400292184076,"CpG",-0.047,-0.087,FALSE,TRUE
"5_18223346","5",18223346,4743,"AT5G45100","AT5G45100.1","intergenic",0.866,0.369491525423729,0.842,0.394422310756972,0.803,0.3630335681724,"CpG",-0.024,-0.0389999999999999,FALSE,TRUE
"5_18223432","5",18223432,4829,"AT5G45100","AT5G45100.1","intergenic",0.764,0.363207547169811,0.762,0.378640776699029,0.736,0.360735294117647,"CpG",-0.002,-0.026,FALSE,TRUE
"5_18223834","5",18223834,-4934,"AT5G45110","AT5G45110.1","intergenic",0.829,0.457446808510638,0.79,0.547826086956522,0.71,0.324046732571575,"CpG",-0.0389999999999999,-0.0800000000000001,FALSE,TRUE
"5_18223862","5",18223862,-4906,"AT5G45110","AT5G45110.1","intergenic",0.838,0.559241706161137,0.812,0.598639455782313,0.803,0.425890973687132,"CpG",-0.0259999999999999,-0.00900000000000001,FALSE,TRUE
"5_18232699","5",18232699,-822,"AT5G45113","AT5G45113.1","proximal >500&<=1000bp",0.861,0.4,0.77,0.405940594059406,0.762,0.323529411764706,"CpG",-0.091,-0.00800000000000001,FALSE,TRUE
"5_18232700","5",18232700,-821,"AT5G45113","AT5G45113.1","proximal >500&<=1000bp",0.802,0.391752577319588,0.732,0.384708737864078,0.73,0.294307444111546,"CpG",-0.0700000000000001,-0.002,FALSE,TRUE
"5_18249065","5",18249065,4802,"AT5G45130","AT5G45130.2","intronic",0.767,0.637992831541219,0.751,0.561594202898551,0.709,0.578537735849057,"CpG",-0.016,-0.042,FALSE,TRUE
"5_18254374","5",18254374,-3823,"AT5G45140","AT5G45140.3","intronic",0.836,0.486666666666667,0.801,0.390243902439024,0.756,0.370580672809085,"CpG",-0.0349999999999999,-0.045,FALSE,TRUE
"5_18254375","5",18254375,-3822,"AT5G45140","AT5G45140.3","intronic",0.794,0.477124183006536,0.746,0.355555555555556,0.712,0.346925058810351,"CpG",-0.048,-0.034,FALSE,TRUE
"5_18255873","5",18255873,-2324,"AT5G45140","AT5G45140.3","intronic",0.901,0.479674796747967,0.846,0.464566929133858,0.813,0.440243079000675,"CpG",-0.055,-0.033,FALSE,TRUE
"5_18256493","5",18256493,-1704,"AT5G45140","AT5G45140.3","intronic",0.815,0.328,0.811,0.325,0.779,0.295017136831005,"CpG",-0.00399999999999989,-0.032,FALSE,TRUE
"5_18257095","5",18257095,-1102,"AT5G45140","AT5G45140.3","intronic",0.938,0.517241379310345,0.924,0.512315270935961,0.787,0.400725843036443,"CpG",-0.0139999999999999,-0.137,FALSE,TRUE
"5_18266559","5",18266559,1943,"AT5G45160","AT5G45160.1","intronic",0.8,0.538961038961039,0.735,0.5,0.705,0.417030840304657,"CpG",-0.0650000000000001,-0.03,FALSE,TRUE
"5_18267656","5",18267656,3040,"AT5G45160","AT5G45160.1","intronic",0.869,0.396103896103896,0.842,0.374149659863946,0.827,0.356333169048793,"CpG",-0.027,-0.015,FALSE,TRUE
"5_18268513","5",18268513,3897,"AT5G45160","AT5G45160.1","intronic",0.841,0.360215053763441,0.808,0.410596026490066,0.728,0.375,"CpG",-0.0329999999999999,-0.0800000000000001,FALSE,TRUE
"5_18269991","5",18269991,-3243,"AT5G45170","AT5G45170.2","intronic",0.784,0.536144578313253,0.719,0.511627906976744,0.704,0.351190476190476,"CpG",-0.0650000000000001,-0.015,FALSE,TRUE
"5_18280871","5",18280871,-1003,"AT5G45190","AT5G45190.2","intronic",0.894,0.364016736401674,0.779,0.350515463917526,0.723,0.282217503073656,"CpG",-0.115,-0.056,FALSE,TRUE
"5_18312622","5",18312622,-1084,"AT5G45240","AT5G45240.1","intergenic",0.861,0.508196721311475,0.812,0.488888888888889,0.714,0.461811722912966,"CpG",-0.0489999999999999,-0.0980000000000001,FALSE,TRUE
"5_18312637","5",18312637,-1069,"AT5G45240","AT5G45240.1","intergenic",0.846,0.46031746031746,0.782,0.617021276595745,0.755,0.478701825557809,"CpG",-0.064,-0.027,FALSE,TRUE
"5_18327329","5",18327329,1126,"AT5G45260","AT5G45260.3","intronic",0.781,0.485207100591716,0.778,0.429467084639498,0.75,0.306505144374378,"CpG",-0.003,-0.028,FALSE,TRUE
"5_18329025","5",18329025,2822,"AT5G45260","AT5G45260.3","intronic",0.763,0.434497816593886,0.746,0.416197975253093,0.72,0.28604431376667,"CpG",-0.017,-0.026,FALSE,TRUE
"5_18329047","5",18329047,2844,"AT5G45260","AT5G45260.3","intronic",0.77,0.472813238770686,0.769,0.428739693757362,0.751,0.307274941866903,"CpG",-0.001,-0.018,FALSE,TRUE
"5_18343715","5",18343715,-1819,"AT5G45280","AT5G45280.2","transposable_element",0.799,0.413333333333333,0.747,0.318181818181818,0.703,0.480763116057234,"CpG",-0.052,-0.044,FALSE,TRUE
"5_18353085","5",18353085,-440,"AT5G45300","AT5G45300.3","proximal <=500bp",0.806,0.516605166051661,0.751,0.445344129554656,0.72,0.447522543460073,"CpG",-0.055,-0.031,FALSE,TRUE
"5_18353127","5",18353127,-398,"AT5G45300","AT5G45300.3","proximal <=500bp",0.901,0.559006211180124,0.793,0.474820143884892,0.753,0.521611807426496,"CpG",-0.108,-0.04,FALSE,TRUE
"5_18353128","5",18353128,-397,"AT5G45300","AT5G45300.3","proximal <=500bp",0.797,0.589655172413793,0.788,0.533101045296167,0.785,0.517962308598351,"CpG",-0.00900000000000001,-0.003,FALSE,TRUE
"5_18353140","5",18353140,-385,"AT5G45300","AT5G45300.3","proximal <=500bp",0.85,0.526666666666667,0.833,0.503184713375796,0.765,0.482421667551779,"CpG",-0.017,-0.068,FALSE,TRUE
"5_18354774","5",18354774,1164,"AT5G45300","AT5G45300.1","intronic",0.729,0.353671147880041,0.726,0.338882282996433,0.718,0.366810267456471,"CpG",-0.003,-0.00800000000000001,FALSE,TRUE
"5_18355315","5",18355315,1705,"AT5G45300","AT5G45300.1","intronic",0.788,0.33920704845815,0.772,0.308823529411765,0.725,0.271991001124859,"CpG",-0.016,-0.047,FALSE,TRUE
"5_18364196","5",18364196,1015,"AT5G45320","AT5G45320.1","intronic",0.747,0.357142857142857,0.738,0.355855855855856,0.726,0.302729181245626,"CpG",-0.00900000000000001,-0.012,FALSE,TRUE
"5_18385235","5",18385235,1166,"AT5G45350","AT5G45350.1","intronic",0.771,0.369491525423729,0.719,0.36322869955157,0.709,0.34541935483871,"CpG",-0.052,-0.01,FALSE,TRUE
"5_18385258","5",18385258,1189,"AT5G45350","AT5G45350.1","intronic",0.857,0.480132450331126,0.844,0.50597609561753,0.827,0.495642847566698,"CpG",-0.013,-0.017,FALSE,TRUE
"5_18389702","5",18389702,753,"AT5G45370","AT5G45370.6","proximal >500&<=1000bp",0.782,0.625550660792952,0.769,0.586734693877551,0.75,0.505783805345034,"CpG",-0.013,-0.019,FALSE,TRUE
"5_18397222","5",18397222,968,"AT5G45390","AT5G45390.1","proximal >500&<=1000bp",0.782,0.42436974789916,0.74,0.381578947368421,0.737,0.394944341372913,"CpG",-0.042,-0.003,FALSE,TRUE
"5_18397241","5",18397241,987,"AT5G45390","AT5G45390.1","proximal >500&<=1000bp",0.772,0.42152466367713,0.744,0.346478873239437,0.739,0.356740253640207,"CpG",-0.028,-0.005,FALSE,TRUE
"5_18397404","5",18397404,1150,"AT5G45390","AT5G45390.1","intronic",0.758,0.462686567164179,0.756,0.395806028833552,0.743,0.376344086021505,"CpG",-0.002,-0.013,FALSE,TRUE
"5_18397405","5",18397405,1151,"AT5G45390","AT5G45390.1","intronic",0.822,0.420454545454545,0.815,0.345890410958904,0.73,0.345954563571144,"CpG",-0.00700000000000001,-0.085,FALSE,TRUE
"5_18400153","5",18400153,1321,"AT5G45400","AT5G45400.1","intronic",0.864,0.454545454545455,0.791,0.432835820895522,0.718,0.447223749312809,"CpG",-0.073,-0.0730000000000001,FALSE,TRUE
"5_18400248","5",18400248,1416,"AT5G45400","AT5G45400.1","intronic",0.81,0.424,0.79,0.402352941176471,0.759,0.556681138446696,"CpG",-0.02,-0.031,FALSE,TRUE
"5_18400249","5",18400249,1417,"AT5G45400","AT5G45400.1","intronic",0.809,0.661971830985915,0.803,0.418367346938776,0.747,0.584256559766764,"CpG",-0.006,-0.056,FALSE,TRUE
"5_18404680","5",18404680,733,"AT5G45410","AT5G45410.1","proximal >500&<=1000bp",0.839,0.482352941176471,0.838,0.478260869565217,0.759,0.366158781074579,"CpG",-0.001,-0.079,FALSE,TRUE
"5_18409330","5",18409330,1942,"AT5G45430","AT5G45430.1","intronic",0.749,0.496951219512195,0.711,0.464068209500609,0.708,0.387623894990624,"CpG",-0.038,-0.003,FALSE,TRUE
"5_18427250","5",18427250,-1797,"AT5G45490","AT5G45490.2","intronic",0.762,0.442249240121581,0.761,0.504504504504504,0.715,0.539597928723728,"CpG",-0.001,-0.046,FALSE,TRUE
"5_18427251","5",18427251,-1796,"AT5G45490","AT5G45490.2","intronic",0.777,0.441754916792738,0.755,0.48494983277592,0.724,0.566466766616692,"CpG",-0.022,-0.031,FALSE,TRUE
"5_18454582","5",18454582,899,"AT5G45520","AT5G45520.1","proximal >500&<=1000bp",0.778,0.326086956521739,0.753,0.263157894736842,0.733,0.340311325818572,"CpG",-0.025,-0.02,FALSE,TRUE
"5_18464021","5",18464021,-1262,"AT5G45560","AT5G45560.1","intronic",0.836,0.466954022988506,0.809,0.522033898305085,0.799,0.486657303370786,"CpG",-0.0269999999999999,-0.01,FALSE,TRUE
"5_18466940","5",18466940,1657,"AT5G45560","AT5G45560.2","intronic",0.812,0.463585434173669,0.8,0.390243902439024,0.769,0.448619555466959,"CpG",-0.012,-0.031,FALSE,TRUE
"5_18470033","5",18470033,-1465,"AT5G45570","AT5G45570.2","intronic",0.833,0.558194774346793,0.786,0.568306010928962,0.765,0.534925373134328,"CpG",-0.0469999999999999,-0.021,FALSE,TRUE
"5_18470045","5",18470045,-1453,"AT5G45570","AT5G45570.2","intronic",0.797,0.485294117647059,0.795,0.471751412429379,0.745,0.509165731387954,"CpG",-0.002,-0.05,FALSE,TRUE
"5_18497198","5",18497198,1441,"AT5G45605","AT5G45605.1","intronic",0.826,0.604575163398693,0.783,0.547528517110266,0.741,0.607913669064748,"CpG",-0.0429999999999999,-0.042,FALSE,TRUE
"5_18498160","5",18498160,-1577,"AT5G45610","AT5G45610.2","intronic",0.754,0.39766081871345,0.736,0.434306569343066,0.713,0.287626176704094,"CpG",-0.018,-0.023,FALSE,TRUE
"5_18498280","5",18498280,-1457,"AT5G45610","AT5G45610.2","intronic",0.782,0.44847775175644,0.78,0.440774487471526,0.755,0.366518078256563,"CpG",-0.002,-0.025,FALSE,TRUE
"5_18498483","5",18498483,-1254,"AT5G45610","AT5G45610.2","intronic",0.826,0.447887323943662,0.743,0.460144927536232,0.702,0.372286940527284,"CpG",-0.083,-0.041,FALSE,TRUE
"5_18502877","5",18502877,1391,"AT5G45620","AT5G45620.2","intronic",0.79,0.483275663206459,0.779,0.385593220338983,0.757,0.551444500760264,"CpG",-0.011,-0.022,FALSE,TRUE
"5_18519397","5",18519397,425,"AT5G45650","AT5G45650.1","proximal <=500bp",0.886,0.55,0.847,0.503105590062112,0.768,0.485781197724992,"CpG",-0.039,-0.079,FALSE,TRUE
"5_18519398","5",18519398,426,"AT5G45650","AT5G45650.1","proximal <=500bp",0.851,0.571428571428571,0.798,0.540983606557377,0.775,0.519348534201954,"CpG",-0.0529999999999999,-0.023,FALSE,TRUE
"5_18519405","5",18519405,433,"AT5G45650","AT5G45650.1","proximal <=500bp",0.83,0.454545454545455,0.771,0.357575757575758,0.767,0.415130830489192,"CpG",-0.0589999999999999,-0.004,FALSE,TRUE
"5_18521155","5",18521155,2183,"AT5G45650","AT5G45650.1","intergenic",0.925,0.446428571428571,0.9,0.552238805970149,0.764,0.485343444655097,"CpG",-0.025,-0.136,FALSE,TRUE
"5_18542251","5",18542251,1382,"AT5G45710","AT5G45710.4","intronic",0.862,0.432330827067669,0.808,0.474708171206226,0.798,0.331623134328358,"CpG",-0.0539999999999999,-0.01,FALSE,TRUE
"5_18573472","5",18573472,1171,"AT5G45790","AT5G45790.2","intronic",0.894,0.471910112359551,0.763,0.552083333333333,0.733,0.649000868809731,"CpG",-0.131,-0.03,FALSE,TRUE
"5_18573478","5",18573478,1177,"AT5G45790","AT5G45790.2","intronic",0.908,0.457831325301205,0.745,0.565656565656566,0.713,0.655407407407407,"CpG",-0.163,-0.032,FALSE,TRUE
"5_18663260","5",18663260,-1648,"AT5G46020","AT5G46020.1","intronic",0.804,0.567567567567568,0.8,0.53448275862069,0.782,0.407766990291262,"CpG",-0.004,-0.018,FALSE,TRUE
"5_18663437","5",18663437,-1471,"AT5G46020","AT5G46020.1","intronic",0.749,0.651351351351351,0.748,0.602941176470588,0.706,0.60108564535585,"CpG",-0.001,-0.042,FALSE,TRUE
"5_18671528","5",18671528,1411,"AT5G46030","AT5G46030.3","intronic",0.846,0.496621621621622,0.781,0.475,0.764,0.305025235900812,"CpG",-0.065,-0.017,FALSE,TRUE
"5_18687080","5",18687080,3761,"AT5G46070","AT5G46070.1","intronic",0.822,0.394495412844037,0.801,0.401626016260163,0.782,0.308216298040535,"CpG",-0.0209999999999999,-0.019,FALSE,TRUE
"5_18707915","5",18707915,1207,"AT5G46140","AT5G46140.1","intronic",0.792,0.408759124087591,0.716,0.43921568627451,0.714,0.347761194029851,"CpG",-0.0760000000000001,-0.002,FALSE,TRUE
"5_18708559","5",18708559,1851,"AT5G46140","AT5G46140.1","intronic",0.817,0.471380471380471,0.816,0.436363636363636,0.783,0.360740938166311,"CpG",-0.001,-0.0329999999999999,FALSE,TRUE
"5_18709443","5",18709443,-1150,"AT5G46150","AT5G46150.4","intronic",0.777,0.492700729927007,0.755,0.6,0.737,0.699351871210537,"CpG",-0.022,-0.018,FALSE,TRUE
"5_18720274","5",18720274,-1470,"AT5G46180","AT5G46180.1","intronic",0.801,0.464705882352941,0.795,0.459641255605381,0.745,0.340711462450593,"CpG",-0.006,-0.05,FALSE,TRUE
"5_18732650","5",18732650,2319,"AT5G46200","AT5G46200.1","intronic",0.761,0.701357466063348,0.746,0.670103092783505,0.728,0.62453531598513,"CpG",-0.015,-0.018,FALSE,TRUE
"5_18735454","5",18735454,-1361,"AT5G46210","AT5G46210.1","intronic",0.794,0.340836012861736,0.765,0.32258064516129,0.753,0.270666666666667,"CpG",-0.029,-0.012,FALSE,TRUE
"5_18770726","5",18770726,1636,"AT5G46270","AT5G46270.1","intronic",0.721,0.501416430594901,0.708,0.46077032810271,0.704,0.412041153308777,"CpG",-0.013,-0.004,FALSE,TRUE
"5_18771010","5",18771010,1920,"AT5G46270","AT5G46270.1","intronic",0.81,0.527777777777778,0.734,0.505119453924915,0.718,0.45506243046112,"CpG",-0.0760000000000001,-0.016,FALSE,TRUE
"5_18818897","5",18818897,-858,"AT5G46395","AT5G46395.1","proximal >500&<=1000bp",0.834,0.463414634146341,0.792,0.455696202531646,0.761,0.372945638432364,"CpG",-0.0419999999999999,-0.031,FALSE,TRUE
"5_18828187","5",18828187,-1249,"AT5G46420","AT5G46420.1","intronic",0.863,0.312,0.817,0.359550561797753,0.721,0.240451388888889,"CpG",-0.046,-0.096,FALSE,TRUE
"5_18845426","5",18845426,2873,"AT5G46470","AT5G46470.1","intronic",0.839,0.390710382513661,0.796,0.357377049180328,0.703,0.292301139388776,"CpG",-0.0429999999999999,-0.0930000000000001,FALSE,TRUE
"5_18846885","5",18846885,-3760,"AT5G46490","AT5G46490.3","intronic",0.769,0.347517730496454,0.715,0.308333333333333,0.704,0.244140625,"CpG",-0.054,-0.011,FALSE,TRUE
"5_18857530","5",18857530,1076,"AT5G46500","AT5G46500.4","intronic",0.867,0.52,0.86,0.388888888888889,0.709,0.346938775510204,"CpG",-0.00700000000000001,-0.151,FALSE,TRUE
"5_18872034","5",18872034,-3348,"AT5G46530","AT5G46530.1","intronic",0.763,0.269230769230769,0.731,0.204545454545455,0.703,0.31543321299639,"CpG",-0.032,-0.028,FALSE,TRUE
"5_18874617","5",18874617,-765,"AT5G46530","AT5G46530.1","proximal >500&<=1000bp",0.826,0.553398058252427,0.798,0.354838709677419,0.78,0.40348136576657,"CpG",-0.0279999999999999,-0.018,FALSE,TRUE
"5_18885213","5",18885213,-1747,"AT5G46550","AT5G46550.1","intronic",0.785,0.50379746835443,0.741,0.383333333333333,0.74,0.616150127949957,"CpG",-0.044,-0.001,FALSE,TRUE
"5_18886079","5",18886079,-881,"AT5G46550","AT5G46550.1","proximal >500&<=1000bp",0.767,0.378241619228336,0.747,0.346768060836502,0.705,0.262259945130315,"CpG",-0.02,-0.042,FALSE,TRUE
"5_18889385","5",18889385,1398,"AT5G46560","AT5G46560.1","intronic",0.834,0.608695652173913,0.787,0.565853658536585,0.784,0.5112828438949,"CpG",-0.0469999999999999,-0.003,FALSE,TRUE
"5_18889734","5",18889734,1747,"AT5G46560","AT5G46560.1","intronic",0.896,0.578059071729958,0.891,0.543147208121827,0.814,0.447473026689381,"CpG",-0.005,-0.0770000000000001,FALSE,TRUE
"5_18891579","5",18891579,-2799,"AT5G46570","AT5G46570.1","intergenic",0.786,0.392857142857143,0.759,0.375478927203065,0.71,0.277828328783743,"CpG",-0.027,-0.049,FALSE,TRUE
"5_18895389","5",18895389,1011,"AT5G46570","AT5G46570.1","intronic",0.776,0.354083380925186,0.75,0.377652050919378,0.731,0.301686146771412,"CpG",-0.026,-0.019,FALSE,TRUE
"5_18895622","5",18895622,1244,"AT5G46570","AT5G46570.1","intronic",0.804,0.431818181818182,0.792,0.381818181818182,0.771,0.320220138605789,"CpG",-0.012,-0.021,FALSE,TRUE
"5_18895725","5",18895725,1347,"AT5G46570","AT5G46570.1","intronic",0.815,0.369515011547344,0.785,0.385294117647059,0.702,0.263703959882414,"CpG",-0.0299999999999999,-0.0830000000000001,FALSE,TRUE
"5_18921413","5",18921413,975,"AT5G46630","AT5G46630.2","proximal >500&<=1000bp",0.802,0.590163934426229,0.761,0.541871921182266,0.745,0.539666238767651,"CpG",-0.041,-0.016,FALSE,TRUE
"5_18921516","5",18921516,1078,"AT5G46630","AT5G46630.2","intronic",0.76,0.444259567387687,0.74,0.435845213849287,0.71,0.369667726724422,"CpG",-0.02,-0.03,FALSE,TRUE
"5_18921517","5",18921517,1079,"AT5G46630","AT5G46630.2","intronic",0.879,0.47093023255814,0.839,0.493055555555556,0.8,0.444829472916287,"CpG",-0.04,-0.0389999999999999,FALSE,TRUE
"5_18922756","5",18922756,-1673,"AT5G46640","AT5G46640.1","intronic",0.76,0.548161120840631,0.757,0.441584158415842,0.752,0.406100886162236,"CpG",-0.003,-0.005,FALSE,TRUE
"5_18967355","5",18967355,-1397,"AT5G46740","AT5G46740.2","intronic",0.756,0.413943355119826,0.706,0.435897435897436,0.705,0.326062514054419,"CpG",-0.05,-0.001,FALSE,TRUE
"5_18970498","5",18970498,-1483,"AT5G46750","AT5G46750.1","intronic",0.791,0.453358208955224,0.743,0.390086206896552,0.703,0.263601741022851,"CpG",-0.048,-0.04,FALSE,TRUE
"5_18973429","5",18973429,-593,"AT5G46760","AT5G46760.1","proximal >500&<=1000bp",0.854,0.637037037037037,0.832,0.573913043478261,0.75,0.384554922381607,"CpG",-0.022,-0.082,FALSE,TRUE
"5_18975889","5",18975889,-1510,"AT5G46770","AT5G46770.1","intronic",0.841,0.434065934065934,0.839,0.44311377245509,0.713,0.352049048080026,"CpG",-0.002,-0.126,FALSE,TRUE
"5_18987932","5",18987932,-265,"AT5G46795","AT5G46795.1","proximal <=500bp",0.794,0.531645569620253,0.737,0.5,0.731,0.624324324324324,"CpG",-0.057,-0.006,FALSE,TRUE
"5_18987941","5",18987941,-256,"AT5G46795","AT5G46795.1","proximal <=500bp",0.774,0.554621848739496,0.759,0.547085201793722,0.744,0.597834645669291,"CpG",-0.015,-0.015,FALSE,TRUE
"5_18987943","5",18987943,-254,"AT5G46795","AT5G46795.1","proximal <=500bp",0.772,0.576763485477178,0.76,0.540178571428571,0.708,0.630679611650485,"CpG",-0.012,-0.052,FALSE,TRUE
"5_19049123","5",19049123,2701,"AT5G46910","AT5G46910.2","intronic",0.85,0.435267857142857,0.79,0.386430678466077,0.776,0.334380802742465,"CpG",-0.0599999999999999,-0.014,FALSE,TRUE
"5_19049124","5",19049124,2702,"AT5G46910","AT5G46910.2","intronic",0.866,0.408866995073892,0.834,0.403314917127072,0.781,0.336386565777247,"CpG",-0.032,-0.0529999999999999,FALSE,TRUE
"5_19050492","5",19050492,-2708,"AT5G46915","AT5G46915.1","intronic",0.766,0.407843137254902,0.712,0.37037037037037,0.704,0.273395458721617,"CpG",-0.054,-0.00800000000000001,FALSE,TRUE
"5_19050690","5",19050690,-2510,"AT5G46915","AT5G46915.1","intronic",0.802,0.397714285714286,0.8,0.4002574002574,0.7,0.286618444846293,"CpG",-0.002,-0.1,FALSE,TRUE
"5_19050691","5",19050691,-2509,"AT5G46915","AT5G46915.1","intronic",0.791,0.456349206349206,0.781,0.397590361445783,0.756,0.312152693887412,"CpG",-0.01,-0.025,FALSE,TRUE
"5_19076057","5",19076057,4233,"AT5G47010","AT5G47010.1","intronic",0.745,0.605890603085554,0.713,0.618571428571429,0.705,0.654493455065449,"CpG",-0.032,-0.00800000000000001,FALSE,TRUE
"5_19077005","5",19077005,-4453,"AT5G47020","AT5G47020.1","intronic",0.808,0.411269974768713,0.738,0.393724696356275,0.716,0.314868555821099,"CpG",-0.0700000000000001,-0.022,FALSE,TRUE
"5_19077006","5",19077006,-4452,"AT5G47020","AT5G47020.1","intronic",0.912,0.406976744186047,0.844,0.416184971098266,0.746,0.309417040358744,"CpG",-0.0680000000000001,-0.098,FALSE,TRUE
"5_19077249","5",19077249,-4209,"AT5G47020","AT5G47020.1","intronic",0.829,0.586486486486486,0.81,0.519572953736655,0.764,0.439553429027113,"CpG",-0.0189999999999999,-0.046,FALSE,TRUE
"5_19077303","5",19077303,-4155,"AT5G47020","AT5G47020.1","intronic",0.749,0.615288220551378,0.714,0.595360824742268,0.701,0.669760625305325,"CpG",-0.035,-0.013,FALSE,TRUE
"5_19082583","5",19082583,1125,"AT5G47020","AT5G47020.1","intronic",0.785,0.472,0.734,0.370689655172414,0.701,0.396048109965636,"CpG",-0.051,-0.033,FALSE,TRUE
"5_19082977","5",19082977,1519,"AT5G47020","AT5G47020.1","intronic",0.934,0.456852791878173,0.902,0.502762430939227,0.848,0.448186107044087,"CpG",-0.032,-0.054,FALSE,TRUE
"5_19084941","5",19084941,3483,"AT5G47020","AT5G47020.1","intronic",0.765,0.40958605664488,0.761,0.4525,0.722,0.305849408836341,"CpG",-0.004,-0.039,FALSE,TRUE
"5_19084942","5",19084942,3484,"AT5G47020","AT5G47020.1","intronic",0.888,0.488950276243094,0.821,0.519163763066202,0.731,0.297427652733119,"CpG",-0.0670000000000001,-0.09,FALSE,TRUE
"5_19085608","5",19085608,4150,"AT5G47020","AT5G47020.1","intronic",0.776,0.326747720364742,0.772,0.316151202749141,0.706,0.257280139778684,"CpG",-0.004,-0.0660000000000001,FALSE,TRUE
"5_19085848","5",19085848,-4302,"AT5G47030","AT5G47030.1","intronic",0.75,0.490291262135922,0.733,0.464737793851718,0.729,0.416313174160708,"CpG",-0.017,-0.004,FALSE,TRUE
"5_19086513","5",19086513,-3637,"AT5G47030","AT5G47030.1","intronic",0.852,0.387782204515272,0.833,0.363095238095238,0.71,0.241028621240738,"CpG",-0.019,-0.123,FALSE,TRUE
"5_19086563","5",19086563,-3587,"AT5G47030","AT5G47030.1","intronic",0.774,0.332010582010582,0.766,0.346564885496183,0.719,0.257607811228641,"CpG",-0.00800000000000001,-0.047,FALSE,TRUE
