#chrom	start	end	JSD_bit_	sample size	HMIX_bit_	mC	C	_merge
1	20818318	20818318	0.0	5	0.0	0	7	left_only
1	20829481	20829481	0.0	5	0.918	1	2	left_only
1	20799802	20799802	0.0	5	0.0	0	6	left_only
1	20817241	20817241	0.0	5	0.0	0	4	left_only
1	20818160	20818160	0.0	5	0.0	0	6	left_only
1	20851948	20851948	0.0	5	0.0	0	18	left_only
1	20924302	20924302	0.0	5	0.0	0	9	left_only
1	20926192	20926192	0.0	5	0.0	0	13	left_only
1	20926194	20926194	0.0	5	0.0	0	20	left_only
1	20926209	20926209	0.0	5	0.0	0	15	left_only
1	20926211	20926211	0.0	5	0.0	0	19	left_only
1	20929032	20929032	0.0	5	0.0	0	8	left_only
1	20972176	20972176	0.0	5	1.0	5	5	left_only
1	20972208	20972208	0.0	5	0.0	0	11	left_only
1	20972213	20972213	0.0	5	0.0	0	10	left_only
1	20972478	20972478	0.0	5	0.722	1	4	left_only
1	20972480	20972480	0.0	5	0.414	1	11	left_only
1	20972588	20972588	0.0	5	0.918	2	1	left_only
1	20972590	20972590	0.0	5	0.918	2	1	left_only
1	20972652	20972652	0.0	5	0.0	6	0	left_only
1	20972678	20972678	-0.0	5	0.98	7	5	left_only
1	20972687	20972687	0.0	5	0.811	9	3	left_only
1	20972929	20972929	0.0	5	0.863	4	10	left_only
1	20973064	20973064	0.0	5	0.567	13	2	left_only
1	20973082	20973082	0.0	5	0.971	4	6	left_only
1	20973732	20973732	0.0	5	0.964	7	11	left_only
1	20973753	20973753	0.0	5	0.977	7	10	left_only
1	20973842	20973842	0.0	5	0.811	1	3	left_only
1	20973863	20973863	0.0	5	0.918	1	2	left_only
1	20973900	20973900	0.0	5	0.0	0	8	left_only
1	20973917	20973917	0.0	5	1.0	3	3	left_only
1	20973919	20973919	0.0	5	0.918	6	3	left_only
1	20974007	20974007	0.0	5	0.991	4	5	left_only
1	20974075	20974075	0.0	5	0.0	0	4	left_only
1	20974273	20974273	0.0	5	0.954	5	3	left_only
1	20974283	20974283	0.0	5	0.991	4	5	left_only
1	21006962	21006962	0.0	5	0.0	0	19	left_only
1	21128849	21128849	0.0	5	0.811	3	1	left_only
1	20979500	20979500	0.0	5	0.0	3	0	left_only
1	21061968	21061968	0.0	5	0.0	0	8	left_only
1	21062147	21062147	0.0	5	0.0	0	4	left_only
1	21062158	21062158	0.0	5	0.0	0	3	left_only
1	21062321	21062321	0.0	5	0.918	1	2	left_only
1	21062323	21062323	0.0	5	0.0	0	3	left_only
1	21108034	21108034	0.0	5	0.0	0	18	left_only
1	21108642	21108642	0.0	5	0.0	0	14	left_only
1	21108654	21108654	0.0	5	0.0	0	13	left_only
1	21108733	21108733	0.0	5	0.0	0	17	left_only
1	21108735	21108735	0.0	5	0.0	0	9	left_only
1	21108750	21108750	0.0	5	0.0	0	17	left_only
1	21108752	21108752	0.0	5	0.0	0	8	left_only
1	21108775	21108775	0.0	5	0.371	1	13	left_only
1	21108777	21108777	0.0	5	0.0	0	5	left_only
1	21108792	21108792	0.0	5	0.337	1	15	left_only
1	21108794	21108794	0.0	5	0.0	0	5	left_only
1	21108797	21108797	0.0	5	0.0	0	5	left_only
1	21108804	21108804	0.0	5	0.0	0	14	left_only
1	21108806	21108806	0.0	5	0.0	0	5	left_only
1	21108811	21108811	0.0	5	0.0	0	11	left_only
1	21108813	21108813	0.0	5	0.0	0	5	left_only
1	21108846	21108846	0.0	5	0.0	0	4	left_only
1	21108848	21108848	0.0	5	0.0	0	3	left_only
1	21108860	21108860	0.0	5	0.0	0	4	left_only
1	21108862	21108862	0.0	5	0.0	0	5	left_only
1	21108873	21108873	0.0	5	0.0	0	7	left_only
1	21108927	21108927	0.0	5	0.0	0	14	left_only
1	21108943	21108943	0.0	5	0.0	0	13	left_only
1	21108945	21108945	0.0	5	0.0	0	19	left_only
1	21109081	21109081	0.0	5	0.0	0	11	left_only
1	21109085	21109085	0.0	5	0.0	0	8	left_only
1	21109135	21109135	0.0	5	0.0	0	6	left_only
1	21109142	21109142	0.0	5	0.0	0	7	left_only
1	21110358	21110358	0.0	5	0.0	0	5	left_only
1	21110988	21110988	0.0	5	0.0	0	6	left_only
1	21110990	21110990	0.0	5	0.0	0	8	left_only
1	21110999	21110999	0.0	5	0.0	0	10	left_only
1	21111001	21111001	0.0	5	0.0	0	11	left_only
1	21111174	21111174	0.0	5	0.0	0	33	left_only
1	21111176	21111176	0.0	5	0.0	0	12	left_only
1	21111189	21111189	0.0	5	0.0	0	11	left_only
1	21111256	21111256	0.0	5	0.0	0	12	left_only
1	21124952	21124952	0.0	5	0.946	4	7	left_only
1	21124960	21124960	0.0	5	0.845	3	8	left_only
1	21124969	21124969	0.0	5	0.439	1	10	left_only
1	21124977	21124977	0.0	5	0.811	2	6	left_only
1	21124985	21124985	0.0	5	0.954	3	5	left_only
1	21124989	21124989	0.0	5	0.592	6	1	left_only
1	21125003	21125003	0.0	5	0.985	4	3	left_only
1	21125006	21125006	0.0	5	0.863	2	5	left_only
1	21125011	21125011	0.0	5	0.946	4	7	left_only
1	21125029	21125029	0.0	5	0.684	9	2	left_only
1	21125037	21125037	0.0	5	0.994	6	5	left_only
1	21125046	21125046	0.0	5	0.684	2	9	left_only
1	21125054	21125054	0.0	5	0.845	8	3	left_only
1	21125062	21125062	0.0	5	0.946	7	4	left_only
1	21125066	21125066	0.0	5	0.439	10	1	left_only
1	21125080	21125080	0.0	5	0.971	4	6	left_only
1	21125083	21125083	0.0	5	0.954	5	3	left_only
1	21125088	21125088	0.0	5	0.863	2	5	left_only
1	21125106	21125106	0.0	5	0.971	3	2	left_only
1	21125293	21125293	0.0	5	0.918	2	1	left_only
1	21125297	21125297	0.0	5	0.0	3	0	left_only
1	21125311	21125311	0.0	5	0.918	1	2	left_only
1	21125314	21125314	0.0	5	0.0	0	3	left_only
1	21125319	21125319	0.0	5	0.0	0	3	left_only
1	21125337	21125337	0.0	5	0.811	1	3	left_only
1	21125345	21125345	0.0	5	0.811	1	3	left_only
1	21125355	21125355	0.0	5	0.0	0	3	left_only
1	21125357	21125357	0.0	5	0.0	0	7	left_only
1	21125363	21125363	0.0	5	0.0	3	0	left_only
1	21125365	21125365	0.0	5	0.764	2	7	left_only
1	21125547	21125547	0.0	5	0.0	9	0	left_only
1	21125807	21125807	0.0	5	0.918	1	2	left_only
1	21125810	21125810	0.0	5	0.0	0	5	left_only
1	21128625	21128625	0.0	5	0.0	0	3	left_only
1	21055550	21055550	0.0	5	0.0	0	6	left_only
1	20944088	20944088	0.0	5	0.0	0	3	left_only
1	21067697	21067697	0.0	5	0.0	0	8	left_only
1	21069966	21069966	0.0	5	0.0	0	4	left_only
1	21070500	21070500	0.0	5	0.0	0	6	left_only
1	21070567	21070567	0.0	5	0.0	0	14	left_only
1	21155385	21155385	0.0	5	0.0	0	6	left_only
1	21176554	21176554	0.0	5	0.0	0	7	left_only
1	21176557	21176557	0.0	5	0.0	0	5	left_only
1	21219868	21219868	0.0	5	0.0	0	11	left_only
1	21318236	21318236	0.0	5	0.0	0	4	left_only
1	21325139	21325139	0.0	5	0.0	0	3	left_only
1	21141714	21141714	0.0	5	0.0	0	6	left_only
1	21141721	21141721	0.0	5	0.0	0	7	left_only
1	21219561	21219561	0.0	5	0.0	0	19	left_only
1	21313952	21313952	0.0	5	0.0	0	7	left_only
1	21314493	21314493	0.0	5	0.0	0	6	left_only
1	21314501	21314501	0.0	5	0.0	0	6	left_only
1	21314521	21314521	0.0	5	0.0	0	8	left_only
1	21314523	21314523	0.0	5	0.0	0	4	left_only
1	21151158	21151158	0.0	5	0.0	0	7	left_only
1	21153055	21153055	0.0	5	0.0	0	5	left_only
1	21218252	21218252	0.0	5	0.0	0	6	left_only
1	21218254	21218254	0.0	5	0.0	0	5	left_only
1	21236919	21236919	0.0	5	0.0	0	4	left_only
1	21279284	21279284	0.0	5	0.0	0	4	left_only
1	21180013	21180013	0.0	5	0.0	0	5	left_only
1	21180031	21180031	0.0	5	0.0	0	5	left_only
1	21180396	21180396	0.0	5	0.971	2	3	left_only
1	21180447	21180447	0.0	5	0.918	4	2	left_only
1	21180450	21180450	0.0	5	1.0	3	3	left_only
1	21180567	21180567	0.0	5	0.918	1	2	left_only
1	21180613	21180613	0.0	5	0.0	0	3	left_only
1	21180635	21180635	0.0	5	0.0	0	3	left_only
1	21180841	21180841	0.0	5	0.544	1	7	left_only
1	21180864	21180864	0.0	5	0.592	1	6	left_only
1	21247191	21247191	0.0	5	0.811	1	3	left_only
1	21266724	21266724	0.0	5	0.0	0	5	left_only
1	21266744	21266744	0.0	5	0.0	0	8	left_only
1	21266786	21266786	0.0	5	0.0	0	11	left_only
1	21336105	21336105	0.0	5	0.998	20	18	left_only
1	21336320	21336320	0.0	5	0.779	3	10	left_only
1	21337572	21337572	0.0	5	0.0	0	14	left_only
1	21391905	21391905	0.0	5	0.0	0	3	left_only
1	21430138	21430138	0.0	5	0.0	0	8	left_only
1	21430151	21430151	0.0	5	0.0	0	8	left_only
1	21430166	21430166	0.0	5	0.0	0	7	left_only
1	21430179	21430179	0.0	5	0.0	0	3	left_only
1	21443353	21443353	0.0	5	0.0	0	12	left_only
1	21443365	21443365	0.0	5	0.0	0	8	left_only
1	21456945	21456945	0.0	5	0.918	2	1	left_only
1	21464414	21464414	0.0	5	0.0	0	7	left_only
1	21464416	21464416	0.0	5	0.0	0	8	left_only
1	21469482	21469482	0.0	5	0.0	0	4	left_only
1	21470421	21470421	0.0	5	0.811	9	3	left_only
1	21470871	21470871	0.0	5	1.0	2	2	left_only
1	21470874	21470874	0.0	5	1.0	2	2	left_only
1	21470972	21470972	0.0	5	0.619	11	2	left_only
1	21511071	21511071	0.0	5	0.0	0	8	left_only
1	21563843	21563843	0.0	5	0.0	0	3	left_only
1	21564566	21564566	0.0	5	0.0	0	9	left_only
1	21385967	21385967	0.0	5	0.0	0	7	left_only
1	21408349	21408349	0.0	5	0.0	0	15	left_only
1	21418573	21418573	0.0	5	0.918	2	4	left_only
1	21420585	21420585	0.0	5	0.0	0	13	left_only
1	21427879	21427879	0.0	5	0.0	0	13	left_only
1	21427884	21427884	0.0	5	0.0	0	14	left_only
1	21427890	21427890	0.0	5	0.0	0	14	left_only
1	21429206	21429206	0.0	5	0.971	2	3	left_only
1	21429213	21429213	0.0	5	0.0	0	4	left_only
1	21450343	21450343	0.0	5	0.684	9	2	left_only
1	21451441	21451441	0.0	5	0.0	0	3	left_only
1	21451456	21451456	0.0	5	0.0	0	3	left_only
1	21451469	21451469	0.0	5	0.0	0	4	left_only
1	21451495	21451495	0.0	5	0.0	0	7	left_only
1	21451503	21451503	0.0	5	0.0	0	7	left_only
1	21451540	21451540	0.0	5	0.0	0	4	left_only
1	21451548	21451548	0.0	5	0.0	0	4	left_only
1	21451559	21451559	0.0	5	0.0	0	3	left_only
1	21451628	21451628	0.0	5	0.0	0	8	left_only
1	21451634	21451634	0.0	5	0.991	4	5	left_only
1	21451643	21451643	0.0	5	0.881	3	7	left_only
1	21451681	21451681	0.0	5	0.0	0	15	left_only
1	21451697	21451697	0.0	5	0.371	1	13	left_only
1	21451699	21451699	0.0	5	0.323	1	16	left_only
1	21451703	21451703	0.0	5	0.391	1	12	left_only
1	21451705	21451705	0.0	5	0.523	2	15	left_only
1	21451706	21451706	0.0	5	0.89	4	9	left_only
1	21451708	21451708	0.0	5	0.696	3	13	left_only
1	21451709	21451709	0.0	5	0.845	3	8	left_only
1	21451711	21451711	0.0	5	0.619	2	11	left_only
1	21452310	21452310	0.0	5	0.0	0	5	left_only
1	21452339	21452339	0.0	5	0.918	1	2	left_only
1	21452722	21452722	0.0	5	0.0	0	4	left_only
1	21452731	21452731	0.0	5	0.0	0	4	left_only
1	21452746	21452746	0.0	5	0.0	0	5	left_only
1	21452752	21452752	0.0	5	0.722	1	4	left_only
1	21452802	21452802	0.0	5	0.0	0	4	left_only
1	21452804	21452804	0.0	5	0.0	0	6	left_only
1	21452810	21452810	0.0	5	0.0	0	5	left_only
1	21452813	21452813	0.0	5	0.0	0	5	left_only
1	21452816	21452816	0.0	5	0.0	0	6	left_only
1	21452818	21452818	0.0	5	0.0	0	4	left_only
1	21452830	21452830	0.0	5	0.0	0	7	left_only
1	21452852	21452852	0.0	5	0.0	0	7	left_only
1	21452928	21452928	0.0	5	0.0	0	5	left_only
1	21452948	21452948	0.0	5	0.0	0	5	left_only
1	21452967	21452967	0.0	5	0.0	0	3	left_only
1	21452971	21452971	0.0	5	0.0	0	3	left_only
1	21452982	21452982	0.0	5	0.0	0	3	left_only
1	21452986	21452986	0.0	5	0.0	0	4	left_only
1	21453016	21453016	0.0	5	0.0	0	8	left_only
1	21453018	21453018	0.0	5	0.0	0	3	left_only
1	21453033	21453033	0.0	5	0.0	0	8	left_only
1	21453037	21453037	0.0	5	0.0	0	9	left_only
1	21453047	21453047	0.0	5	0.0	0	9	left_only
1	21453053	21453053	0.0	5	0.0	0	9	left_only
1	21453058	21453058	0.0	5	0.0	0	9	left_only
1	21453060	21453060	0.0	5	0.0	0	3	left_only
1	21453067	21453067	0.0	5	0.0	0	9	left_only
1	21453069	21453069	0.0	5	0.0	0	3	left_only
1	21453077	21453077	0.0	5	0.0	0	7	left_only
1	21453079	21453079	0.0	5	0.0	0	5	left_only
1	21453094	21453094	0.0	5	0.0	0	5	left_only
1	21453096	21453096	0.0	5	0.0	0	5	left_only
1	21453115	21453115	0.0	5	0.0	0	3	left_only
1	21453117	21453117	0.0	5	0.0	0	6	left_only
1	21453189	21453189	0.0	5	0.0	0	8	left_only
1	21453199	21453199	0.0	5	0.0	0	8	left_only
1	21453230	21453230	0.0	5	0.0	0	7	left_only
1	21472409	21472409	0.0	5	0.0	0	8	left_only
1	21406815	21406815	0.0	5	0.0	0	9	left_only
1	21406832	21406832	0.0	5	0.0	0	10	left_only
1	21406834	21406834	0.0	5	0.0	0	10	left_only
1	21406848	21406848	0.0	5	0.0	0	6	left_only
1	21406850	21406850	0.0	5	0.0	0	12	left_only
1	21406887	21406887	0.0	5	0.0	0	3	left_only
1	21406889	21406889	0.0	5	0.0	0	8	left_only
1	21406959	21406959	0.0	5	0.0	0	5	left_only
1	21406961	21406961	0.0	5	0.722	1	4	left_only
1	21406985	21406985	0.0	5	0.0	0	13	left_only
1	21407017	21407017	0.0	5	0.0	0	12	left_only
1	21407048	21407048	0.0	5	0.544	1	7	left_only
1	21407088	21407088	0.0	5	0.0	0	15	left_only
1	21407090	21407090	0.0	5	0.0	0	9	left_only
1	21407125	21407125	0.0	5	0.0	0	9	left_only
1	21407127	21407127	0.0	5	0.0	0	7	left_only
1	21427214	21427214	0.0	5	0.0	0	9	left_only
1	21427219	21427219	0.0	5	0.0	0	9	left_only
1	21430460	21430460	0.0	5	0.544	1	7	left_only
1	21430462	21430462	0.0	5	0.0	0	10	left_only
1	21430472	21430472	0.0	5	0.592	1	6	left_only
1	21430474	21430474	0.0	5	0.0	0	13	left_only
1	21430483	21430483	0.0	5	0.544	1	7	left_only
1	21430485	21430485	0.0	5	0.0	0	11	left_only
1	21430566	21430566	0.0	5	0.0	0	7	left_only
1	21469462	21469462	0.0	5	0.0	0	4	left_only
1	21540129	21540129	0.0	5	0.0	0	4	left_only
1	21541135	21541135	0.0	5	0.0	0	9	left_only
1	21382354	21382354	0.0	5	0.0	0	3	left_only
1	21489600	21489600	0.0	5	0.0	0	19	left_only
1	21501119	21501119	0.0	5	0.0	0	7	left_only
1	21503508	21503508	0.0	5	0.0	0	3	left_only
1	21509892	21509892	0.0	5	0.918	1	2	left_only
1	21533151	21533151	0.0	5	0.0	0	14	left_only
1	21533157	21533157	0.0	5	0.0	0	14	left_only
1	21565895	21565895	0.0	5	0.0	0	6	left_only
1	21582170	21582170	0.0	5	0.722	1	4	left_only
1	21582172	21582172	0.0	5	0.684	2	9	left_only
1	21582332	21582332	0.0	5	0.918	4	2	left_only
1	21582468	21582468	0.0	5	0.65	1	5	left_only
1	21582546	21582546	0.0	5	0.0	0	10	left_only
1	21582562	21582562	0.0	5	0.0	0	6	left_only
1	21582618	21582618	0.0	5	0.0	0	12	left_only
1	21582703	21582703	0.0	5	0.286	1	19	left_only
1	21582870	21582870	0.0	5	0.0	0	3	left_only
1	21583005	21583005	0.0	5	0.0	3	0	left_only
1	21583007	21583007	0.0	5	0.0	0	5	left_only
1	21583041	21583041	0.0	5	0.0	0	5	left_only
1	21583043	21583043	0.0	5	0.0	0	11	left_only
1	21583073	21583073	0.0	5	0.0	0	6	left_only
1	21583104	21583104	0.0	5	0.0	0	6	left_only
1	21583106	21583106	0.0	5	0.0	0	6	left_only
1	21583174	21583174	0.0	5	0.0	0	5	left_only
1	21583482	21583482	0.0	5	0.0	0	12	left_only
1	21583593	21583593	0.0	5	0.0	0	5	left_only
1	21583648	21583648	0.0	5	0.811	1	3	left_only
1	21583650	21583650	0.0	5	0.0	0	3	left_only
1	21583715	21583715	0.0	5	0.722	4	1	left_only
1	21584622	21584622	0.0	5	0.0	0	4	left_only
1	21584641	21584641	0.0	5	0.0	0	5	left_only
1	21584652	21584652	0.0	5	0.0	0	6	left_only
1	21585687	21585687	0.0	5	0.0	0	9	left_only
1	21615310	21615310	0.0	5	0.0	4	0	left_only
1	21615320	21615320	0.0	5	0.811	3	1	left_only
1	21652782	21652782	0.0	5	0.0	0	3	left_only
1	21693619	21693619	0.0	5	0.0	0	11	left_only
1	21694488	21694488	0.0	5	0.65	1	5	left_only
1	21694518	21694518	0.0	5	0.722	4	1	left_only
1	21694520	21694520	0.0	5	0.811	2	6	left_only
1	21694531	21694531	0.0	5	0.918	2	4	left_only
1	21694533	21694533	0.0	5	1.0	5	5	left_only
1	21694543	21694543	0.0	5	0.954	5	3	left_only
1	21694545	21694545	0.0	5	0.722	8	2	left_only
1	21694566	21694566	0.0	5	0.722	2	8	left_only
1	21694568	21694568	0.0	5	0.684	9	2	left_only
1	21695201	21695201	0.0	5	0.0	0	9	left_only
1	21695241	21695241	0.0	5	0.0	0	6	left_only
1	21695273	21695273	0.0	5	0.0	0	7	left_only
1	21695275	21695275	0.0	5	0.0	0	11	left_only
1	21695276	21695276	0.0	5	0.0	0	7	left_only
1	21695414	21695414	0.0	5	0.0	0	15	left_only
1	21695452	21695452	0.0	5	0.0	0	14	left_only
1	21695475	21695475	0.0	5	0.0	0	11	left_only
1	21695501	21695501	0.0	5	0.0	0	10	left_only
1	21695519	21695519	0.0	5	0.0	0	10	left_only
1	21695602	21695602	0.0	5	0.0	0	5	left_only
1	21695607	21695607	0.0	5	0.0	0	5	left_only
1	21695765	21695765	0.0	5	0.0	0	8	left_only
1	21695773	21695773	0.0	5	0.0	0	9	left_only
1	21695859	21695859	0.0	5	0.0	0	9	left_only
1	21695861	21695861	0.0	5	0.0	0	13	left_only
1	21695872	21695872	0.0	5	0.0	0	10	left_only
1	21695874	21695874	0.0	5	0.0	0	11	left_only
1	21695923	21695923	0.0	5	0.0	0	5	left_only
1	21695925	21695925	0.0	5	0.0	0	5	left_only
1	21696005	21696005	0.0	5	0.0	0	4	left_only
1	21696127	21696127	0.0	5	0.0	0	9	left_only
1	21696129	21696129	0.0	5	0.0	0	10	left_only
1	21696145	21696145	0.0	5	0.0	0	6	left_only
1	21696147	21696147	0.0	5	0.0	0	9	left_only
1	21696193	21696193	0.0	5	0.0	0	3	left_only
1	21696235	21696235	0.0	5	0.0	0	3	left_only
1	21696417	21696417	0.0	5	0.0	0	5	left_only
1	21696465	21696465	0.0	5	0.0	0	6	left_only
1	21696593	21696593	0.0	5	0.0	0	6	left_only
1	21696595	21696595	0.0	5	0.0	0	4	left_only
1	21696691	21696691	0.0	5	0.0	0	3	left_only
1	21696695	21696695	0.0	5	0.0	0	3	left_only
1	21696720	21696720	0.0	5	0.0	0	5	left_only
1	21696831	21696831	0.0	5	0.0	0	3	left_only
1	21696841	21696841	0.0	5	0.0	0	3	left_only
1	21696884	21696884	0.0	5	0.0	0	3	left_only
1	21697005	21697005	0.0	5	0.0	0	8	left_only
1	21697007	21697007	0.0	5	0.0	0	7	left_only
1	21697099	21697099	0.0	5	0.0	0	7	left_only
1	21697149	21697149	0.0	5	0.0	0	8	left_only
1	21697151	21697151	0.0	5	0.0	0	7	left_only
1	21697203	21697203	0.0	5	0.0	0	11	left_only
1	21697293	21697293	0.0	5	0.0	0	11	left_only
1	21697304	21697304	0.0	5	0.0	0	7	left_only
1	21697306	21697306	0.0	5	0.0	0	10	left_only
1	21697324	21697324	0.0	5	0.0	0	7	left_only
1	21697447	21697447	0.0	5	0.0	0	7	left_only
1	21697509	21697509	0.0	5	0.0	0	7	left_only
1	21697544	21697544	0.0	5	0.0	0	4	left_only
1	21697546	21697546	0.0	5	0.0	0	6	left_only
1	21697547	21697547	0.0	5	0.0	0	4	left_only
1	21697549	21697549	0.0	5	0.0	0	6	left_only
1	21697592	21697592	0.0	5	0.0	0	4	left_only
1	21697594	21697594	0.0	5	0.0	0	4	left_only
1	21697653	21697653	0.0	5	0.0	0	7	left_only
1	21697655	21697655	0.0	5	0.0	0	4	left_only
1	21697673	21697673	0.0	5	0.0	0	6	left_only
1	21697675	21697675	0.0	5	0.0	0	3	left_only
1	21697678	21697678	0.0	5	0.0	0	5	left_only
1	21697680	21697680	0.0	5	0.0	0	3	left_only
1	21697687	21697687	0.0	5	0.0	0	4	left_only
1	21697693	21697693	0.0	5	0.0	0	3	left_only
1	21697695	21697695	0.0	5	0.0	0	3	left_only
1	21697702	21697702	0.0	5	0.0	0	3	left_only
1	21697871	21697871	0.0	5	0.0	0	18	left_only
1	21697921	21697921	0.0	5	0.0	0	16	left_only
1	21697923	21697923	0.0	5	0.0	0	18	left_only
1	21697927	21697927	0.0	5	0.0	0	16	left_only
1	21697929	21697929	0.0	5	0.0	0	19	left_only
1	21698021	21698021	0.0	5	0.0	0	10	left_only
1	21698023	21698023	0.0	5	0.391	1	12	left_only
1	21698090	21698090	0.0	5	0.0	0	15	left_only
1	21698092	21698092	0.0	5	0.0	0	22	left_only
1	21698138	21698138	0.0	5	0.0	0	12	left_only
1	21698140	21698140	0.0	5	0.337	1	15	left_only
1	21698168	21698168	0.0	5	0.0	0	7	left_only
1	21698274	21698274	0.0	5	0.0	0	5	left_only
1	21698276	21698276	0.0	5	0.0	0	10	left_only
1	21698335	21698335	0.0	5	0.323	1	16	left_only
1	21698358	21698358	0.0	5	0.0	0	17	left_only
1	21698408	21698408	0.0	5	0.0	0	9	left_only
1	21698410	21698410	0.0	5	0.0	0	7	left_only
1	21698435	21698435	0.0	5	0.0	0	6	left_only
1	21698550	21698550	0.0	5	0.0	0	19	left_only
1	21698599	21698599	0.0	5	0.0	0	17	left_only
1	21698699	21698699	0.0	5	0.0	0	4	left_only
1	21698701	21698701	0.0	5	0.0	0	7	left_only
1	21698712	21698712	0.0	5	0.0	0	9	left_only
1	21698720	21698720	0.0	5	0.0	0	8	left_only
1	21698722	21698722	0.0	5	0.0	0	8	left_only
1	21698790	21698790	0.0	5	0.0	0	11	left_only
1	21698841	21698841	0.0	5	0.0	0	3	left_only
1	21698843	21698843	0.0	5	0.0	0	13	left_only
1	21698864	21698864	0.0	5	0.0	0	16	left_only
1	21698866	21698866	0.0	5	0.0	0	3	left_only
1	21698868	21698868	0.0	5	0.0	0	13	left_only
1	21698953	21698953	0.0	5	0.0	0	4	left_only
1	21699024	21699024	0.0	5	0.0	0	3	left_only
1	21699068	21699068	0.0	5	0.0	0	12	left_only
1	21699070	21699070	0.0	5	0.0	0	3	left_only
1	21699074	21699074	0.0	5	0.0	0	3	left_only
1	21699127	21699127	0.0	5	0.0	0	10	left_only
1	21699129	21699129	0.0	5	0.0	0	18	left_only
1	21699634	21699634	0.0	5	0.0	0	5	left_only
1	21699992	21699992	0.0	5	0.0	0	17	left_only
1	21699994	21699994	0.0	5	0.0	0	6	left_only
1	21699995	21699995	0.0	5	0.31	1	17	left_only
1	21699997	21699997	0.0	5	0.0	0	7	left_only
1	21700067	21700067	0.0	5	0.65	1	5	left_only
1	21700069	21700069	0.0	5	0.0	0	7	left_only
1	21700312	21700312	0.0	5	0.0	0	4	left_only
1	21700314	21700314	0.0	5	0.0	0	15	left_only
1	21700338	21700338	0.0	5	0.0	0	4	left_only
1	21700340	21700340	0.0	5	0.0	0	15	left_only
1	21700348	21700348	0.0	5	0.0	0	3	left_only
1	21700350	21700350	0.0	5	0.0	0	15	left_only
1	21700407	21700407	0.0	5	0.0	0	6	left_only
1	21700409	21700409	0.0	5	0.0	0	11	left_only
1	21700451	21700451	0.0	5	0.0	0	13	left_only
1	21700453	21700453	0.0	5	0.0	0	10	left_only
1	21700499	21700499	0.0	5	0.297	1	18	left_only
1	21700501	21700501	0.0	5	0.0	0	11	left_only
1	21700521	21700521	0.0	5	0.0	0	14	left_only
1	21700523	21700523	0.0	5	0.0	0	12	left_only
1	21700526	21700526	0.0	5	0.371	1	13	left_only
1	21700528	21700528	0.0	5	0.0	0	13	left_only
1	21700570	21700570	0.0	5	0.391	1	12	left_only
1	21700572	21700572	0.0	5	0.0	0	10	left_only
1	21700573	21700573	0.0	5	0.0	0	14	left_only
1	21700575	21700575	0.0	5	0.0	0	9	left_only
1	21700612	21700612	0.0	5	0.0	0	15	left_only
1	21700614	21700614	0.0	5	0.0	0	13	left_only
1	21700623	21700623	0.0	5	0.0	0	12	left_only
1	21700625	21700625	0.0	5	0.0	0	14	left_only
1	21700627	21700627	0.0	5	0.0	0	12	left_only
1	21700643	21700643	0.0	5	0.0	0	10	left_only
1	21700645	21700645	0.0	5	0.0	0	12	left_only
1	21700647	21700647	0.0	5	0.0	0	11	left_only
1	21700649	21700649	0.0	5	0.0	0	12	left_only
1	21700654	21700654	0.0	5	0.0	0	10	left_only
1	21700659	21700659	0.0	5	0.0	0	10	left_only
1	21700661	21700661	0.0	5	0.0	0	10	left_only
1	21700683	21700683	0.0	5	0.0	0	11	left_only
1	21700685	21700685	0.0	5	0.0	0	12	left_only
1	21700810	21700810	0.0	5	0.0	0	9	left_only
1	21700830	21700830	0.0	5	0.414	1	11	left_only
1	21700832	21700832	0.0	5	0.65	1	5	left_only
1	21700871	21700871	0.0	5	0.0	0	5	left_only
1	21700873	21700873	0.0	5	0.0	0	3	left_only
1	21724148	21724148	0.0	5	0.0	0	7	left_only
1	21754424	21754424	0.0	5	0.0	3	0	left_only
1	21758042	21758042	0.0	5	0.0	0	3	left_only
1	21763053	21763053	0.0	5	0.0	0	10	left_only
1	21763055	21763055	0.0	5	0.0	0	7	left_only
1	21763637	21763637	0.0	5	0.0	0	7	left_only
1	21763645	21763645	0.0	5	0.0	0	7	left_only
1	21606749	21606749	0.0	5	0.523	2	15	left_only
1	21607149	21607149	0.0	5	0.977	7	10	left_only
1	21608227	21608227	0.0	5	0.0	0	25	left_only
1	21608229	21608229	0.0	5	0.0	0	30	left_only
1	21608283	21608283	0.0	5	0.422	3	32	left_only
1	21608310	21608310	0.0	5	0.0	0	29	left_only
1	21608380	21608380	0.0	5	0.25	1	23	left_only
1	21608410	21608410	0.0	5	0.738	5	19	left_only
1	21608412	21608412	0.0	5	0.477	4	35	left_only
1	21608427	21608427	0.0	5	0.433	4	41	left_only
1	21608686	21608686	0.0	5	0.954	9	15	left_only
1	21608733	21608733	0.0	5	0.242	1	24	left_only
1	21608812	21608812	0.0	5	0.0	0	6	left_only
1	21608841	21608841	0.0	5	1.0	5	5	left_only
1	21608842	21608842	0.0	5	0.353	1	14	left_only
1	21608844	21608844	0.0	5	0.0	0	10	left_only
1	21608849	21608849	0.0	5	0.949	7	12	left_only
1	21608851	21608851	0.0	5	0.89	4	9	left_only
1	21609052	21609052	0.0	5	0.811	1	3	left_only
1	21609054	21609054	-0.0	5	0.971	6	9	left_only
