"ID","chromosome","location","distance2nearestTSS","nearestTSS.gene_id","nearestTSS","class","JSD_bit_10C","meth_10C","JSD_bit_16C","meth_16C","JSD_bit_22C","meth_22C","context","diff_16_10","diff_22_16","consistent_increase","consistent_decrease"
"5_15469635","5",15469635,-1089,"AT5G38640","AT5G38640.1","intronic",0.741,0.576190476190476,0.828,0.512953367875648,0.874,0.458956276445698,"CpG",0.087,0.046,TRUE,FALSE
"5_15473856","5",15473856,1041,"AT5G38650","AT5G38650.1","intronic",0.748,0.590570719602978,0.759,0.558823529411765,0.778,0.505304908279623,"CpG",0.011,0.019,TRUE,FALSE
"5_15480753","5",15480753,-2497,"AT5G38690","AT5G38690.2","intronic",0.741,0.714285714285714,0.811,0.601941747572815,0.814,0.598088057089,"CpG",0.0700000000000001,0.00299999999999989,TRUE,FALSE
"5_15481600","5",15481600,-1650,"AT5G38690","AT5G38690.2","intronic",0.872,0.552631578947368,0.922,0.541666666666667,0.929,0.559223300970874,"CpG",0.05,0.00700000000000001,TRUE,FALSE
"5_15508735","5",15508735,-1689,"AT5G38720","AT5G38720.2","intronic",0.792,0.53690036900369,0.817,0.503875968992248,0.874,0.526222222222222,"CpG",0.0249999999999999,0.057,TRUE,FALSE
"5_15514469","5",15514469,164,"AT5G38740","AT5G38740.1","proximal <=500bp",0.759,0.411764705882353,0.783,0.328358208955224,0.848,0.442164179104478,"CpG",0.024,0.065,TRUE,FALSE
"5_15514473","5",15514473,168,"AT5G38740","AT5G38740.1","proximal <=500bp",0.798,0.389240506329114,0.813,0.338235294117647,0.836,0.411538461538462,"CpG",0.0149999999999999,0.023,TRUE,FALSE
"5_15514574","5",15514574,269,"AT5G38740","AT5G38740.1","proximal <=500bp",0.721,0.503355704697987,0.795,0.443137254901961,0.838,0.50965250965251,"CpG",0.0740000000000001,0.0429999999999999,TRUE,FALSE
"5_15514583","5",15514583,278,"AT5G38740","AT5G38740.1","proximal <=500bp",0.857,0.458064516129032,0.875,0.428571428571429,0.902,0.449178766960248,"CpG",0.018,0.027,TRUE,FALSE
"5_15514653","5",15514653,348,"AT5G38740","AT5G38740.1","proximal <=500bp",0.764,0.531428571428571,0.769,0.507246376811594,0.844,0.535468564650059,"CpG",0.005,0.075,TRUE,FALSE
"5_15514689","5",15514689,384,"AT5G38740","AT5G38740.1","proximal <=500bp",0.72,0.523227383863081,0.788,0.53921568627451,0.816,0.489044847654913,"CpG",0.0680000000000001,0.0279999999999999,TRUE,FALSE
"5_15514810","5",15514810,505,"AT5G38740","AT5G38740.1","proximal >500&<=1000bp",0.739,0.473988439306358,0.754,0.42483660130719,0.865,0.448694029850746,"CpG",0.015,0.111,TRUE,FALSE
"5_15545926","5",15545926,-2367,"AT5G38830","AT5G38830.1","intronic",0.766,0.546511627906977,0.832,0.525139664804469,0.868,0.398799313893654,"CpG",0.066,0.036,TRUE,FALSE
"5_15547082","5",15547082,-1211,"AT5G38830","AT5G38830.1","intronic",0.768,0.433333333333333,0.806,0.479087452471483,0.817,0.473869228966487,"CpG",0.038,0.0109999999999999,TRUE,FALSE
"5_15553031","5",15553031,1788,"AT5G38840","AT5G38840.1","intronic",0.716,0.656188605108055,0.731,0.670792079207921,0.791,0.573991031390135,"CpG",0.015,0.06,TRUE,FALSE
"5_15554452","5",15554452,-704,"AT5G38850","AT5G38850.1","proximal >500&<=1000bp",0.735,0.634615384615385,0.791,0.538812785388128,0.824,0.597244998360118,"CpG",0.056,0.0329999999999999,TRUE,FALSE
"5_15557056","5",15557056,-1845,"AT5G38860","AT5G38860.1","intronic",0.74,0.487513572204126,0.745,0.474477958236659,0.777,0.432129963898917,"CpG",0.005,0.032,TRUE,FALSE
"5_15563536","5",15563536,554,"AT5G38865","AT5G38865.2","proximal >500&<=1000bp",0.742,0.563674321503132,0.753,0.559895833333333,0.809,0.45588052271313,"CpG",0.011,0.056,TRUE,FALSE
"5_15564615","5",15564615,1633,"AT5G38865","AT5G38865.2","intronic",0.733,0.558901682905226,0.753,0.513902205177373,0.835,0.522913018096906,"CpG",0.02,0.082,TRUE,FALSE
"5_15566765","5",15566765,-2485,"AT5G38880","AT5G38880.1","intronic",0.745,0.384462151394422,0.804,0.370192307692308,0.816,0.392333709131905,"CpG",0.059,0.0119999999999999,TRUE,FALSE
"5_15566828","5",15566828,-2422,"AT5G38880","AT5G38880.1","intronic",0.787,0.510758776896942,0.8,0.462707182320442,0.841,0.465875719487842,"CpG",0.013,0.0409999999999999,TRUE,FALSE
"5_15567865","5",15567865,-1385,"AT5G38880","AT5G38880.1","intronic",0.718,0.715328467153285,0.721,0.622282608695652,0.741,0.665359082679541,"CpG",0.003,0.02,TRUE,FALSE
"5_15580534","5",15580534,1771,"AT5G38910","AT5G38910.1","intergenic",0.701,0.478927203065134,0.702,0.491869918699187,0.768,0.504726674886971,"CpG",0.001,0.0660000000000001,TRUE,FALSE
"5_15585405","5",15585405,377,"AT5G38930","AT5G38930.1","proximal <=500bp",0.769,0.411078717201166,0.81,0.422641509433962,0.834,0.511254019292605,"CpG",0.041,0.0239999999999999,TRUE,FALSE
"5_15585409","5",15585409,381,"AT5G38930","AT5G38930.1","proximal <=500bp",0.719,0.367977528089888,0.788,0.436170212765957,0.789,0.505366726296959,"CpG",0.0690000000000001,0.001,TRUE,FALSE
"5_15585583","5",15585583,555,"AT5G38930","AT5G38930.1","proximal >500&<=1000bp",0.732,0.494117647058824,0.746,0.504878048780488,0.782,0.553948832035595,"CpG",0.014,0.036,TRUE,FALSE
"5_15585695","5",15585695,667,"AT5G38930","AT5G38930.1","proximal >500&<=1000bp",0.702,0.357746478873239,0.759,0.387815750371471,0.809,0.508357211079274,"CpG",0.057,0.05,TRUE,FALSE
"5_15589203","5",15589203,480,"AT5G38940","AT5G38940.1","proximal <=500bp",0.7,0.424812030075188,0.733,0.448979591836735,0.764,0.468967605207387,"CpG",0.033,0.031,TRUE,FALSE
"5_15589376","5",15589376,653,"AT5G38940","AT5G38940.1","proximal >500&<=1000bp",0.705,0.359570661896243,0.776,0.407407407407407,0.781,0.460777507809788,"CpG",0.0710000000000001,0.005,TRUE,FALSE
"5_15589379","5",15589379,656,"AT5G38940","AT5G38940.1","proximal >500&<=1000bp",0.778,0.43649373881932,0.789,0.492842535787321,0.794,0.49018245004344,"CpG",0.011,0.005,TRUE,FALSE
"5_15589380","5",15589380,657,"AT5G38940","AT5G38940.1","proximal >500&<=1000bp",0.725,0.437974683544304,0.743,0.465991316931983,0.781,0.542188058634251,"CpG",0.018,0.038,TRUE,FALSE
"5_15600684","5",15600684,1064,"AT5G38975","AT5G38975.1","intergenic",0.727,0.598290598290598,0.778,0.51010101010101,0.824,0.481830417227456,"CpG",0.051,0.0459999999999999,TRUE,FALSE
"5_15653318","5",15653318,-710,"AT5G39100","AT5G39100.1","proximal >500&<=1000bp",0.708,0.573929961089494,0.709,0.549132947976879,0.769,0.544837385538364,"CpG",0.001,0.06,TRUE,FALSE
"5_15653504","5",15653504,-524,"AT5G39100","AT5G39100.1","proximal >500&<=1000bp",0.708,0.504838709677419,0.715,0.55595026642984,0.812,0.554297135243171,"CpG",0.00700000000000001,0.0970000000000001,TRUE,FALSE
"5_15665967","5",15665967,-505,"AT5G39130","AT5G39130.1","proximal >500&<=1000bp",0.72,0.326027397260274,0.806,0.329032258064516,0.821,0.332339791356185,"CpG",0.0860000000000001,0.0149999999999999,TRUE,FALSE
"5_15687278","5",15687278,-2427,"AT5G39185","AT5G39185.1","intronic",0.852,0.4375,0.867,0.428571428571429,0.925,0.41025641025641,"CpG",0.015,0.058,TRUE,FALSE
"5_15692856","5",15692856,-725,"AT5G39190","AT5G39190.2","proximal >500&<=1000bp",0.701,0.324427480916031,0.722,0.35042735042735,0.911,0.470588235294118,"CpG",0.021,0.189,TRUE,FALSE
"5_15692922","5",15692922,-659,"AT5G39190","AT5G39190.2","proximal >500&<=1000bp",0.811,0.361702127659574,0.824,0.285714285714286,0.843,0.4296875,"CpG",0.0129999999999999,0.019,TRUE,FALSE
"5_15693074","5",15693074,-507,"AT5G39190","AT5G39190.2","proximal >500&<=1000bp",0.731,0.443298969072165,0.774,0.304347826086957,0.844,0.571428571428571,"CpG",0.043,0.07,TRUE,FALSE
"5_15693100","5",15693100,-481,"AT5G39190","AT5G39190.2","proximal <=500bp",0.744,0.427884615384615,0.771,0.319767441860465,0.801,0.48502994011976,"CpG",0.027,0.03,TRUE,FALSE
"5_15694757","5",15694757,-285,"AT5G39200","AT5G39200.1","proximal <=500bp",0.772,0.345323741007194,0.776,0.327586206896552,0.855,0.503676470588235,"CpG",0.004,0.079,TRUE,FALSE
"5_15694758","5",15694758,-284,"AT5G39200","AT5G39200.1","proximal <=500bp",0.807,0.345454545454545,0.888,0.40625,0.918,0.666666666666667,"CpG",0.081,0.03,TRUE,FALSE
"5_15750583","5",15750583,-292,"AT5G39350","AT5G39350.1","proximal <=500bp",0.702,0.508974358974359,0.713,0.44620253164557,0.724,0.317764804003336,"CpG",0.011,0.011,TRUE,FALSE
"5_15752841","5",15752841,-1849,"AT5G39360","AT5G39360.1","intronic",0.723,0.364833462432223,0.733,0.365120274914089,0.734,0.284354838709677,"CpG",0.01,0.001,TRUE,FALSE
"5_15759845","5",15759845,-1521,"AT5G39380","AT5G39380.5","intronic",0.713,0.509615384615385,0.715,0.523364485981308,0.764,0.617391304347826,"CpG",0.002,0.049,TRUE,FALSE
"5_15760472","5",15760472,-894,"AT5G39380","AT5G39380.5","proximal >500&<=1000bp",0.727,0.319587628865979,0.737,0.290178571428571,0.744,0.298665348492338,"CpG",0.01,0.00700000000000001,TRUE,FALSE
"5_15768910","5",15768910,-1546,"AT5G39410","AT5G39410.1","intronic",0.734,0.312709030100334,0.762,0.322878228782288,0.788,0.311490683229814,"CpG",0.028,0.026,TRUE,FALSE
"5_15768911","5",15768911,-1545,"AT5G39410","AT5G39410.1","intronic",0.705,0.293536804308797,0.709,0.330777656078861,0.764,0.309161258112831,"CpG",0.004,0.055,TRUE,FALSE
"5_15801853","5",15801853,-1488,"AT5G39480","AT5G39480.1","intronic",0.73,0.48019801980198,0.743,0.428571428571429,0.799,0.581115879828326,"CpG",0.013,0.056,TRUE,FALSE
"5_15801892","5",15801892,-1449,"AT5G39480","AT5G39480.1","intronic",0.745,0.478481012658228,0.754,0.438961038961039,0.802,0.477937267410952,"CpG",0.00900000000000001,0.048,TRUE,FALSE
"5_15807295","5",15807295,-213,"AT5G39490","AT5G39490.1","proximal <=500bp",0.802,0.448275862068966,0.811,0.25,0.874,0.497630331753554,"CpG",0.00900000000000001,0.063,TRUE,FALSE
"5_15807296","5",15807296,-212,"AT5G39490","AT5G39490.1","proximal <=500bp",0.723,0.247787610619469,0.729,0.323943661971831,0.876,0.47841726618705,"CpG",0.006,0.147,TRUE,FALSE
"5_15818131","5",15818131,2857,"AT5G39500","AT5G39500.2","intronic",0.761,0.575530586766542,0.777,0.565687789799073,0.83,0.592497136311569,"CpG",0.016,0.0529999999999999,TRUE,FALSE
"5_15823406","5",15823406,2113,"AT5G39510","AT5G39510.1","intronic",0.771,0.527102803738318,0.797,0.47834274952919,0.815,0.49584487534626,"CpG",0.026,0.0179999999999999,TRUE,FALSE
"5_15853173","5",15853173,1784,"AT5G39590","AT5G39590.1","intronic",0.706,0.43804537521815,0.71,0.376518218623482,0.778,0.368096583611611,"CpG",0.004,0.0680000000000001,TRUE,FALSE
"5_15853174","5",15853174,1785,"AT5G39590","AT5G39590.1","intronic",0.726,0.40630472854641,0.739,0.357575757575758,0.811,0.375421616072738,"CpG",0.013,0.0720000000000001,TRUE,FALSE
"5_15865207","5",15865207,-575,"AT5G39620","AT5G39620.1","proximal >500&<=1000bp",0.71,0.390740740740741,0.717,0.460580912863071,0.784,0.441866145578896,"CpG",0.00700000000000001,0.0670000000000001,TRUE,FALSE
"5_15865269","5",15865269,-513,"AT5G39620","AT5G39620.1","proximal >500&<=1000bp",0.738,0.324655436447167,0.746,0.421471172962227,0.808,0.397754305833095,"CpG",0.00800000000000001,0.062,TRUE,FALSE
"5_15865270","5",15865270,-512,"AT5G39620","AT5G39620.1","proximal >500&<=1000bp",0.734,0.416342412451362,0.805,0.526315789473684,0.831,0.449941695818757,"CpG",0.0710000000000001,0.0259999999999999,TRUE,FALSE
"5_15880652","5",15880652,1926,"AT5G39660","AT5G39660.3","intronic",0.717,0.543307086614173,0.748,0.55078125,0.775,0.590084643288996,"CpG",0.031,0.027,TRUE,FALSE
"5_15889151","5",15889151,980,"AT5G39690","AT5G39690.1","proximal >500&<=1000bp",0.713,0.549707602339181,0.754,0.592857142857143,0.792,0.408042895442359,"CpG",0.041,0.038,TRUE,FALSE
"5_15889184","5",15889184,1013,"AT5G39690","AT5G39690.1","intronic",0.782,0.612244897959184,0.815,0.596026490066225,0.817,0.401591144932549,"CpG",0.0329999999999999,0.002,TRUE,FALSE
"5_15892465","5",15892465,-1959,"AT5G39700","AT5G39700.1","transposable_element",0.723,0.270833333333333,0.724,0.292134831460674,0.743,0.503468780971259,"CpG",0.001,0.019,TRUE,FALSE
"5_15919561","5",15919561,-4242,"AT5G39775","AT5G39775.1","intronic",0.702,0.500904159132007,0.708,0.43859649122807,0.718,0.325743958458159,"CpG",0.006,0.01,TRUE,FALSE
"5_15919608","5",15919608,-4195,"AT5G39775","AT5G39775.1","intronic",0.775,0.356394129979036,0.786,0.364210526315789,0.791,0.28886925795053,"CpG",0.011,0.005,TRUE,FALSE
"5_15933174","5",15933174,-2087,"AT5G39790","AT5G39790.2","intronic",0.747,0.378676470588235,0.768,0.411504424778761,0.819,0.578044596912521,"CpG",0.021,0.0509999999999999,TRUE,FALSE
"5_15933177","5",15933177,-2084,"AT5G39790","AT5G39790.2","intronic",0.76,0.401247401247401,0.764,0.415137614678899,0.79,0.519066017134218,"CpG",0.004,0.026,TRUE,FALSE
"5_15944648","5",15944648,1851,"AT5G39830","AT5G39830.2","intronic",0.734,0.430255402750491,0.755,0.438661710037175,0.782,0.411107970604861,"CpG",0.021,0.027,TRUE,FALSE
"5_15944764","5",15944764,-1802,"AT5G39840","AT5G39840.1","intronic",0.738,0.507602339181286,0.756,0.406292749658003,0.838,0.494223786995269,"CpG",0.018,0.082,TRUE,FALSE
"5_15948777","5",15948777,-1133,"AT5G39850","AT5G39850.1","intronic",0.727,0.502218934911243,0.768,0.475873544093178,0.783,0.481015643424259,"CpG",0.041,0.015,TRUE,FALSE
"5_15962162","5",15962162,651,"AT5G39862","AT5G39862.1","proximal >500&<=1000bp",0.711,0.25503355704698,0.788,0.327433628318584,0.888,0.385406922357343,"CpG",0.0770000000000001,0.1,TRUE,FALSE
"5_15963294","5",15963294,1783,"AT5G39862","AT5G39862.1","intronic",0.707,0.338709677419355,0.783,0.376,0.852,0.43801652892562,"CpG",0.0760000000000001,0.069,TRUE,FALSE
"5_15963514","5",15963514,2003,"AT5G39862","AT5G39862.1","intronic",0.709,0.383458646616541,0.724,0.333333333333333,0.746,0.558114035087719,"CpG",0.015,0.022,TRUE,FALSE
"5_15963608","5",15963608,2097,"AT5G39862","AT5G39862.1","intronic",0.77,0.428571428571429,0.8,0.451327433628319,0.884,0.49171270718232,"CpG",0.03,0.084,TRUE,FALSE
"5_15964067","5",15964067,2556,"AT5G39862","AT5G39862.1","intronic",0.736,0.325423728813559,0.754,0.420289855072464,0.849,0.506862745098039,"CpG",0.018,0.095,TRUE,FALSE
"5_15964068","5",15964068,2557,"AT5G39862","AT5G39862.1","intronic",0.835,0.441176470588235,0.843,0.529411764705882,0.967,0.428104575163399,"CpG",0.00800000000000001,0.124,TRUE,FALSE
"5_15977686","5",15977686,-1315,"AT5G39900","AT5G39900.1","intronic",0.718,0.534814814814815,0.738,0.493220338983051,0.805,0.56378132118451,"CpG",0.02,0.0670000000000001,TRUE,FALSE
"5_15977908","5",15977908,-1093,"AT5G39900","AT5G39900.1","intronic",0.73,0.583657587548638,0.744,0.52863436123348,0.752,0.615174566023015,"CpG",0.014,0.00800000000000001,TRUE,FALSE
"5_16001668","5",16001668,-1404,"AT5G39980","AT5G39980.1","intronic",0.71,0.350332594235033,0.746,0.347319347319347,0.843,0.450141872719903,"CpG",0.036,0.097,TRUE,FALSE
"5_16006053","5",16006053,1800,"AT5G39990","AT5G39990.1","intronic",0.819,0.478510028653295,0.82,0.454248366013072,0.845,0.436042402826855,"CpG",0.001,0.025,TRUE,FALSE
"5_16017936","5",16017936,-3980,"AT5G40010","AT5G40010.1","intergenic",0.7,0.646464646464647,0.738,0.714285714285714,0.784,0.52480752780154,"CpG",0.038,0.046,TRUE,FALSE
"5_16023596","5",16023596,-720,"AT5G40020","AT5G40020.1","proximal >500&<=1000bp",0.738,0.548172757475083,0.759,0.492307692307692,0.83,0.476102260096332,"CpG",0.021,0.071,TRUE,FALSE
"5_16071944","5",16071944,1798,"AT5G40200","AT5G40200.1","intronic",0.767,0.522699386503067,0.773,0.517045454545455,0.803,0.36079304495335,"CpG",0.006,0.03,TRUE,FALSE
"5_16072434","5",16072434,2288,"AT5G40200","AT5G40200.1","intronic",0.715,0.653288740245262,0.722,0.648725212464589,0.769,0.655144550188544,"CpG",0.00700000000000001,0.047,TRUE,FALSE
"5_16072647","5",16072647,2501,"AT5G40200","AT5G40200.1","intronic",0.768,0.437810945273632,0.791,0.423875432525952,0.808,0.459466459466459,"CpG",0.023,0.017,TRUE,FALSE
"5_16083356","5",16083356,1463,"AT5G40230","AT5G40230.1","intronic",0.801,0.414173228346457,0.82,0.417253521126761,0.866,0.431332130894099,"CpG",0.0189999999999999,0.046,TRUE,FALSE
"5_16093975","5",16093975,-3268,"AT5G40270","AT5G40270.1","intronic",0.733,0.391304347826087,0.742,0.423357664233577,0.756,0.340905480540111,"CpG",0.00900000000000001,0.014,TRUE,FALSE
"5_16095487","5",16095487,-1756,"AT5G40270","AT5G40270.1","intronic",0.724,0.627083333333333,0.732,0.635610766045549,0.769,0.657754010695187,"CpG",0.00800000000000001,0.037,TRUE,FALSE
"5_16112131","5",16112131,1497,"AT5G40300","AT5G40300.1","intronic",0.714,0.578014184397163,0.761,0.525423728813559,0.787,0.469015457457179,"CpG",0.047,0.026,TRUE,FALSE
"5_16132957","5",16132957,-2390,"AT5G40340","AT5G40340.2","intronic",0.724,0.507575757575758,0.78,0.487068965517241,0.801,0.463314097279472,"CpG",0.056,0.021,TRUE,FALSE
"5_16168043","5",16168043,-906,"AT5G40405","AT5G40405.1","proximal >500&<=1000bp",0.784,0.56989247311828,0.806,0.603448275862069,0.817,0.615211152111521,"CpG",0.022,0.0109999999999999,TRUE,FALSE
"5_16168327","5",16168327,-622,"AT5G40405","AT5G40405.1","proximal >500&<=1000bp",0.796,0.504424778761062,0.799,0.461942257217848,0.805,0.559953043769915,"CpG",0.003,0.006,TRUE,FALSE
"5_16188789","5",16188789,6538,"AT5G40440","AT5G40440.6","intronic",0.727,0.45067264573991,0.734,0.46431718061674,0.755,0.351847197788389,"CpG",0.00700000000000001,0.021,TRUE,FALSE
"5_16219107","5",16219107,6071,"AT5G40480","AT5G40480.1","intronic",0.774,0.621686746987952,0.775,0.6,0.786,0.613847711997054,"CpG",0.001,0.011,TRUE,FALSE
"5_16220170","5",16220170,-5156,"AT5G40490","AT5G40490.1","intronic",0.78,0.501694915254237,0.817,0.511022044088176,0.831,0.455707950912653,"CpG",0.0369999999999999,0.014,TRUE,FALSE
"5_16221320","5",16221320,-4006,"AT5G40490","AT5G40490.1","intronic",0.725,0.456456456456456,0.726,0.414965986394558,0.765,0.388509042787825,"CpG",0.001,0.039,TRUE,FALSE
"5_16221321","5",16221321,-4005,"AT5G40490","AT5G40490.1","intronic",0.755,0.43298969072165,0.759,0.450592885375494,0.762,0.383770491803279,"CpG",0.004,0.003,TRUE,FALSE
"5_16249592","5",16249592,-1185,"AT5G40580","AT5G40580.3","intronic",0.758,0.60093896713615,0.761,0.547945205479452,0.826,0.595930824008138,"CpG",0.003,0.065,TRUE,FALSE
"5_16278632","5",16278632,1590,"AT5G40640","AT5G40640.1","intronic",0.765,0.33984962406015,0.812,0.415562913907285,0.849,0.46665272841313,"CpG",0.047,0.0369999999999999,TRUE,FALSE
"5_16278692","5",16278692,1650,"AT5G40640","AT5G40640.1","intronic",0.724,0.335526315789474,0.752,0.343786295005807,0.841,0.439443742098609,"CpG",0.028,0.089,TRUE,FALSE
"5_16278693","5",16278693,1651,"AT5G40640","AT5G40640.1","intronic",0.717,0.267826086956522,0.719,0.247038917089679,0.823,0.357661822985469,"CpG",0.002,0.104,TRUE,FALSE
"5_16278781","5",16278781,1739,"AT5G40640","AT5G40640.1","intronic",0.723,0.41030534351145,0.731,0.448873483535529,0.736,0.40887072358462,"CpG",0.00800000000000001,0.005,TRUE,FALSE
"5_16279023","5",16279023,-1970,"AT5G40645","AT5G40645.1","intronic",0.734,0.320413436692506,0.784,0.393700787401575,0.884,0.517121969988457,"CpG",0.05,0.1,TRUE,FALSE
"5_16280160","5",16280160,-833,"AT5G40645","AT5G40645.1","proximal >500&<=1000bp",0.741,0.405679513184584,0.745,0.441233140655106,0.749,0.357135713571357,"CpG",0.004,0.004,TRUE,FALSE
"5_16283881","5",16283881,-1463,"AT5G40660","AT5G40660.1","intronic",0.729,0.555191256830601,0.743,0.456298200514139,0.844,0.433756805807622,"CpG",0.014,0.101,TRUE,FALSE
"5_16303246","5",16303246,2174,"AT5G40730","AT5G40730.1","intronic",0.726,0.438631790744467,0.735,0.380129589632829,0.827,0.347560182173064,"CpG",0.00900000000000001,0.092,TRUE,FALSE
"5_16314411","5",16314411,-2880,"AT5G40770","AT5G40770.1","intronic",0.714,0.403508771929825,0.745,0.39031339031339,0.763,0.371000554836323,"CpG",0.031,0.018,TRUE,FALSE
"5_16342112","5",16342112,2219,"AT5G40810","AT5G40810.2","intronic",0.72,0.347908745247148,0.722,0.320754716981132,0.778,0.361362426822778,"CpG",0.002,0.056,TRUE,FALSE
"5_16343279","5",16343279,3386,"AT5G40810","AT5G40810.2","intronic",0.727,0.400900900900901,0.771,0.398148148148148,0.801,0.34805421950153,"CpG",0.044,0.03,TRUE,FALSE
"5_16343609","5",16343609,3716,"AT5G40810","AT5G40810.2","intronic",0.744,0.455377574370709,0.748,0.440191387559809,0.817,0.44678926741031,"CpG",0.004,0.069,TRUE,FALSE
"5_16345893","5",16345893,6000,"AT5G40810","AT5G40810.2","intronic",0.728,0.584229390681004,0.736,0.590909090909091,0.759,0.517063426002996,"CpG",0.00800000000000001,0.023,TRUE,FALSE
"5_16355234","5",16355234,-1055,"AT5G40830","AT5G40830.3","intronic",0.706,0.613114754098361,0.743,0.469055374592834,0.819,0.50464904284412,"CpG",0.037,0.076,TRUE,FALSE
"5_16361856","5",16361856,-1598,"AT5G40840","AT5G40840.5","intronic",0.719,0.397357723577236,0.745,0.481481481481481,0.816,0.530713422007255,"CpG",0.026,0.071,TRUE,FALSE
"5_16376493","5",16376493,1694,"AT5G40870","AT5G40870.1","intronic",0.749,0.477272727272727,0.801,0.45929018789144,0.855,0.409802586793737,"CpG",0.052,0.0539999999999999,TRUE,FALSE
"5_16376494","5",16376494,1695,"AT5G40870","AT5G40870.1","intronic",0.708,0.444839857651246,0.709,0.375451263537906,0.833,0.375386136167058,"CpG",0.001,0.124,TRUE,FALSE
"5_16376810","5",16376810,2011,"AT5G40870","AT5G40870.1","intronic",0.719,0.309895833333333,0.735,0.306629834254144,0.839,0.362235393734124,"CpG",0.016,0.104,TRUE,FALSE
"5_16376811","5",16376811,2012,"AT5G40870","AT5G40870.1","intronic",0.71,0.303571428571429,0.749,0.374125874125874,0.85,0.384743411927878,"CpG",0.039,0.101,TRUE,FALSE
"5_16379967","5",16379967,1072,"AT5G40880","AT5G40880.2","intronic",0.717,0.485875706214689,0.728,0.510714285714286,0.852,0.407210732252655,"CpG",0.011,0.124,TRUE,FALSE
"5_16380147","5",16380147,1252,"AT5G40880","AT5G40880.2","intronic",0.737,0.385340314136126,0.76,0.353374233128834,0.835,0.374024526198439,"CpG",0.023,0.075,TRUE,FALSE
"5_16397051","5",16397051,1544,"AT5G40910","AT5G40910.9","intronic",0.736,0.451505016722408,0.752,0.498771498771499,0.813,0.506950880444856,"CpG",0.016,0.0609999999999999,TRUE,FALSE
"5_16402174","5",16402174,-2283,"AT5G40930","AT5G40930.1","intergenic",0.744,0.652173913043478,0.749,0.487179487179487,0.775,0.529670839128419,"CpG",0.005,0.026,TRUE,FALSE
"5_16405602","5",16405602,1145,"AT5G40930","AT5G40930.2","intronic",0.754,0.459677419354839,0.794,0.488721804511278,0.829,0.444334137001844,"CpG",0.04,0.0349999999999999,TRUE,FALSE
"5_16422526","5",16422526,-1393,"AT5G41010","AT5G41010.1","intronic",0.71,0.521739130434783,0.743,0.383116883116883,0.749,0.393971725793545,"CpG",0.033,0.006,TRUE,FALSE
"5_16423083","5",16423083,-836,"AT5G41010","AT5G41010.1","proximal >500&<=1000bp",0.713,0.411184210526316,0.765,0.468926553672316,0.824,0.38685391631678,"CpG",0.052,0.0589999999999999,TRUE,FALSE
"5_16448313","5",16448313,1128,"AT5G41100","AT5G41100.2","intronic",0.719,0.303418803418803,0.734,0.297297297297297,0.741,0.254791431792559,"CpG",0.015,0.00700000000000001,TRUE,FALSE
"5_16448373","5",16448373,1188,"AT5G41100","AT5G41100.2","intronic",0.706,0.568455640744797,0.709,0.5,0.776,0.34727845254161,"CpG",0.003,0.0670000000000001,TRUE,FALSE
"5_16448821","5",16448821,1636,"AT5G41100","AT5G41100.2","intronic",0.737,0.570460704607046,0.745,0.616319444444444,0.788,0.510476604060363,"CpG",0.00800000000000001,0.043,TRUE,FALSE
"5_16449626","5",16449626,-1844,"AT5G41110","AT5G41110.1","intronic",0.758,0.463123644251627,0.779,0.388888888888889,0.804,0.417691638712884,"CpG",0.021,0.025,TRUE,FALSE
"5_16461598","5",16461598,-1762,"AT5G41130","AT5G41130.2","intronic",0.716,0.497854077253219,0.792,0.472402597402597,0.825,0.501017225010172,"CpG",0.0760000000000001,0.0329999999999999,TRUE,FALSE
"5_16461731","5",16461731,-1629,"AT5G41130","AT5G41130.2","intronic",0.721,0.409181636726547,0.749,0.45707656612529,0.81,0.41440854611777,"CpG",0.028,0.061,TRUE,FALSE
"5_16469970","5",16469970,1626,"AT5G41140","AT5G41140.2","intronic",0.721,0.476683937823834,0.733,0.472747497219132,0.763,0.43703138899479,"CpG",0.012,0.03,TRUE,FALSE
"5_16470097","5",16470097,1753,"AT5G41140","AT5G41140.2","intronic",0.728,0.447140381282496,0.753,0.416819012797075,0.794,0.383532635774788,"CpG",0.025,0.041,TRUE,FALSE
"5_16473588","5",16473588,-3363,"AT5G41150","AT5G41150.4","intronic",0.731,0.625850340136054,0.793,0.522556390977444,0.822,0.488351254480287,"CpG",0.062,0.0289999999999999,TRUE,FALSE
"5_16479469","5",16479469,-1115,"AT5G41170","AT5G41170.3","intronic",0.8,0.441082802547771,0.807,0.428571428571429,0.831,0.455231027052909,"CpG",0.00700000000000001,0.0239999999999999,TRUE,FALSE
"5_16485037","5",16485037,390,"AT5G41180","AT5G41180.2","proximal <=500bp",0.701,0.580769230769231,0.714,0.48695652173913,0.73,0.503337419970031,"CpG",0.013,0.016,TRUE,FALSE
"5_16492998","5",16492998,-1061,"AT5G41210","AT5G41210.1","intronic",0.703,0.367164179104478,0.769,0.378947368421053,0.802,0.333697433096668,"CpG",0.0660000000000001,0.033,TRUE,FALSE
"5_16495390","5",16495390,1331,"AT5G41210","AT5G41210.1","intronic",0.782,0.529411764705882,0.791,0.442857142857143,0.855,0.474401740391588,"CpG",0.00900000000000001,0.064,TRUE,FALSE
